name,avg_rating,num_of_reviews,latitude,longitude,zip_code,Delivery,Dine-in,Takeout,Good for kids,Casual,Dinner,Lunch,Monday_open,Tuesday_open,Wednesday_open,Thursday_open,Friday_open,Saturday_open,Sunday_open,Monday_close,Tuesday_close,Wednesday_close,Thursday_close,Friday_close,Saturday_close,Sunday_close
Captain Tony's Pizza & Pasta Emporium,4.2,102,43.153003299999995,-77.5514778,14610,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marie's Pizza,4.6,34,39.940919799999996,-74.2118222,08757,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ana Pizzeria,4.4,43,39.935483999999995,-75.12274699999999,08103,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frank's,4.4,178,40.9837431,-74.995987,07825,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mariana's Pizzeria & Latin Grill,4.5,78,40.5184822,-74.6332615,08844,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dominick's Pizza,3.4,136,40.580625999999995,-74.4545553,08854,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bella Roma Pizzeria,3.7,73,40.5542763,-74.52484489999999,08880,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dante's Pizzeria,4.0,87,42.708622999999996,-73.661912,12180,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Firehouse Blazing Pizza,4.2,108,40.751453999999995,-74.045354,07307,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Via Napoli Pizzeria & Restaurant,4.2,228,39.856292599999996,-74.1798694,08734,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paesano Pizzeria,4.4,216,41.1986949,-74.4822234,07462,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Domino's Pizza,3.9,158,39.2790696,-74.576253,08226,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nino's Pizza,4.6,166,40.872499999999995,-73.5294444,11771,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mario's Uptown Grill & Pizza,4.7,98,39.5292172,-74.64666489999999,08215,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gino's Pizza of Babylon,3.9,168,40.700284499999995,-73.3226272,11702,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Charles Pizzeria,4.5,218,40.6455841,-74.01015869999999,11220,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fratelli Pizzeria,4.3,38,40.525703799999995,-74.2006203,10309,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rocky Point Pizza,4.2,148,40.945755,-72.94638379999999,11778,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nonna Mia Pizza,3.4,38,40.800076399999995,-72.86851399999999,11967,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anthony Francos,4.1,118,40.7750491,-74.321975,07039,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nonna's Pizzeria,4.1,75,41.273515599999996,-73.7829428,10598,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Peppino's Pizza,4.6,125,42.7787933,-74.039093,12056,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anthony's,4.0,88,40.661392,-73.87959699999999,11207,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Primavera Pizza,4.7,228,40.845918499999996,-73.8639105,10462,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Avellino Pizza & Pasta,4.4,48,41.018598399999995,-73.7978432,10530,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vinnie's Pizza,4.1,38,40.614207799999996,-73.9736078,11230,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AJ's Pizzeria,4.3,185,42.6456528,-73.5961639,12196,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Papa John's Pizza,3.9,98,40.8970402,-74.098959,07663,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nature's Delight, 554 West Broadway",4.2,118,41.657207799999995,-74.6954645,12701,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Europa Pizza & Italian Restaurant,4.7,108,40.0730451,-74.7229895,08022,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pizza Mia Pasta,3.8,76,41.1893755,-74.0372646,10970,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Morales Deli, Pizza & Latin Food",4.5,88,40.8763106,-74.0255516,07603,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Crosby's - Chestnut Ridge,4.3,128,43.1805881,-78.6455919,14094,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Botany Village Pizzeria,4.3,133,40.87678,-74.123907,07011,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Blue Steel Pizza Company,4.7,138,40.792299,-74.1986283,07003,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Natalie's Pizza,4.2,68,40.707896999999996,-73.8030524,11432,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tosco's Pizzeria Pine Bush,4.2,258,41.6092711,-74.3001542,12566,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pasquale,4.6,93,41.1157958,-74.1529853,10901,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Napolini Express,4.4,228,40.7219376,-73.6071757,11553,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Domino's Pizza,3.9,133,40.441181,-74.4238623,08850,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amore Italy Pizza,3.3,94,43.244601499999995,-73.8312835,12822,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pizza Hut,3.2,148,40.6631855,-73.9576972,11225,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mario's,3.8,137,40.6248411,-73.9993301,11219,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pudgie's Pizza & Subs,3.8,138,42.429705299999995,-76.5047199,14850,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3rd Rail General Store & 3rd Rail Pizza & Subs,4.4,18,42.305964599999996,-76.1839938,13736,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Franco's - Allegro Italian & Mexican Food,4.1,78,40.6569595,-73.608662,11510,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Papi's Pizza,4.3,268,40.230035,-74.77488199999999,08618,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Papa John's Pizza,3.3,78,40.0049685,-74.7963019,08060,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Famous Original Ray's Pizza,3.3,78,40.7834229,-73.9479071,10128,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mario's 2 Pizzaria,3.7,38,39.356687799999996,-74.4273825,08401,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Panzinis Pizza House,4.1,118,39.155032999999996,-74.691315,08243,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sapore Fino Pizzeria,4.1,117,40.8352212,-73.0469552,11738,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Angelo's Pizza,4.1,118,40.5480206,-74.32261969999999,08863,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lucci's Pizza & Grill,3.8,44,43.0785312,-77.6879969,14623,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gabby's Pizza,4.2,98,40.8418207,-74.8242473,07840,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Douglass Pizza,4.1,128,40.5411103,-74.397301,08817,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rosario's Pizza,4.3,258,40.7215687,-73.9886102,10002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tony Soprano's Pizza,3.9,98,39.926763099999995,-75.0320113,08002,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Old Lorenzos Pizza,3.7,118,40.7418908,-74.0400672,07030,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Renzo's,4.7,88,40.733459499999995,-73.1757326,11730,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sibora's Pizza and Mediterranean Grill,4.3,108,40.923032299999996,-74.3051954,07035,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fat Daddy's Steaks & Pizza,4.1,38,39.022387599999995,-74.93288969999999,08251,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pizza Club,4.3,194,40.8806132,-74.11858219999999,07026,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Domino's Pizza,4.0,228,40.883767,-74.5599783,07801,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rocco's Pizza & Italian Restaurant,4.4,218,40.686325,-75.1931152,08865,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bd pizza,3.9,68,40.721067999999995,-73.987584,10002,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Papa John's Pizza,3.4,78,40.0387872,-74.6174449,08562,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pizza Hut Express,3.8,48,40.733740499999996,-73.678653,11040,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Santora's Pizza and Catering,3.4,48,42.9101278,-78.72698419999999,14043,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sal's Pizzeria,4.7,165,42.7564412,-75.8900237,13052,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Uncle Frankie's Pizza,4.5,98,40.6485773,-73.9787477,11218,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pipitone's,3.8,78,40.689671,-73.978833,11201,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brick Oven La Capricciosa Pizza,4.5,314,41.1009209,-72.3628611,11944,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nicolo's Pizza,4.5,244,42.5398563,-78.4780804,14030,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bedrock Cafe,4.3,68,44.596905799999995,-75.63103149999999,13669,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gino’s Pizza,4.3,198,40.9440573,-73.8399147,10708,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bruno's Pizzeria,4.2,54,42.9627778,-78.8041667,14226,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pizza Express,3.9,118,42.1108421,-79.245071,14701,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S & J Pizzeria,4.2,166,39.40222,-75.03623,08332,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eataliano Pies,4.3,97,40.7302509,-73.9193109,11378,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pintos Pizza & Catering,4.6,58,41.0261774,-74.5135091,07438,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Passariello’s Pizzeria and Italian Kitchen,4.3,415,39.8978038,-75.0331653,08033,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anthony's Restaurant-Pizzeria,4.6,128,39.676688899999995,-74.2358333,08050,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Metro Crust Pizza,3.8,16,40.7589176,-73.918403,11103,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Uncle Chubbys,4.0,68,43.24784,-76.129797,13036,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Roman's Pizza,3.8,58,40.3838912,-74.6004064,08540,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Natale's Italian Restaurant,4.3,86,40.596179899999996,-74.87439719999999,08833,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jimmy's Pizza & Pasta,4.4,155,41.1566128,-74.78104929999999,07826,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Z Best Pizza,4.3,38,40.7633589,-73.99674879999999,10036,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rockhill,4.1,176,39.9064757,-74.9757443,08003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7 Stars Pizzeria,4.0,157,40.7415191,-74.03164749999999,07030,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Angelo's I,4.4,116,39.2718353,-74.5800323,08226,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bonomo’s Pizzeria,4.8,55,40.679115499999995,-73.4697537,11758,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FRIED CHICKEN & PIZZA,3.8,68,40.8544433,-73.8917857,10457,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gus's Pizzeria Woodstown, Inc.",4.1,92,39.651053,-75.328195,08098,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gus's Pizzeria & Texas Weiners,4.3,207,39.652638599999996,-75.52030189999999,08070,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OMG pizza,3.9,388,40.6981639,-73.9256144,11221,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mannino's Pizza Palace,4.4,58,39.593025999999995,-75.1756125,08318,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prova Pizzabar,3.5,128,40.752720599999996,-73.9770648,10017,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Olisi's New York Style,4.6,348,42.981159,-78.846779,14150,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Palumbo's Pizzeria,4.6,167,42.9803518,-78.89486219999999,14150,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pompei Pizza,4.1,128,40.725094,-74.077535,07306,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
J'S Pizza,4.2,198,40.7398568,-73.99896609999999,10011,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fresh 99 cents pizza,4.1,95,40.7386427,-74.0004721,10011,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Papa John's Pizza,3.2,174,40.6406327,-74.0152854,11220,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Portofinos Pizza & Pasta,4.2,87,41.3977888,-73.60331289999999,10509,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pizza Hut Express,3.7,48,40.7492666,-73.9952374,10001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bella Donna,4.2,127,40.7134109,-73.9107035,11378,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D'Aleos Pizzeria,4.4,98,40.692721399999996,-73.8542472,11421,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tetta's Market and Pizzeria,4.8,38,41.8925558,-74.2872119,12461,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gino's Pizzeria & Italian Restaurant,4.4,245,40.6601478,-73.6292252,11570,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Doug's Pizza,4.4,36,43.2071861,-78.39932259999999,14103,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Papa John's Pizza,3.4,238,40.886648199999996,-73.8614058,10466,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Papa John's Pizza,3.7,218,40.715750199999995,-74.0678789,07304,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Numero 28 Pizzeria,4.2,148,40.672806699999995,-73.9763339,11215,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
John's Pizzeria,4.6,133,40.7348293,-73.8818816,11373,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sLICe Astoria Pizzeria,4.2,175,40.7643509,-73.916443,11103,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tony's Pizza Shop,4.1,78,43.0203682,-78.5012883,14001,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
My Favorite Pizza Place,3.7,76,41.323859999999996,-73.85148939999999,10547,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Armitto’s Pizza and Pasta,4.0,118,44.7002569,-73.49425219999999,12901,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Country Club Restaurant,4.2,55,44.508645,-73.478245,12944,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Roberto's Pizza,4.0,124,40.7255235,-74.1945321,07108,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Slices,4.6,188,42.0776316,-73.9521232,12477,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Best Italian Pizza,3.9,48,40.859179999999995,-73.899294,10468,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paparazzi Pizza,4.4,155,40.722212,-74.065553,07304,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Travertino,4.9,37,40.798690099999995,-73.94243329999999,10029,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pino’s Pizzeria & Family Restaurant,4.6,68,41.6996773,-73.886676,12603,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rosario's Pizzeria East Utica,4.4,354,43.08116,-75.206356,13501,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Slice of Heaven,3.7,134,39.567626,-74.2375323,08008,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jumbo,4.4,178,40.828004299999996,-73.9489662,10031,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Romeo's Pizza,3.9,58,40.3145048,-74.25030389999999,07746,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pizza Wings & Things,4.5,228,43.3295567,-78.5543228,14012,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Brook Restaurant & Bar,4.5,47,43.2093905,-78.68195209999999,14094,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Laby's Pizzeria,4.5,118,41.519095,-73.9334824,12527,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Papa John's Pizza,3.8,58,41.5169059,-73.592117,12563,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Little Mia's Pizza - Seaside Heights,4.0,178,39.942367,-74.07324799999999,08751,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Linda's Pizzeria & Italian,4.3,98,39.837582499999996,-74.1933731,08731,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pizza & Stuff,4.5,175,41.5333557,-73.9002533,12524,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vincenzo's & The Chef's Hat,4.6,108,40.6837872,-73.5407013,11710,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brennie's Pizzeria,4.1,68,41.7188412,-73.9645906,12528,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
La Sorrentina,4.2,306,40.62828,-74.0067607,11219,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Esposito's Pizza,4.6,178,40.1204411,-74.0473901,08736,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Papa John's Pizza,3.4,192,40.728631799999995,-74.1767429,07102,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Uno Chicago Grill,4.0,218,43.0254658,-77.4378627,14564,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Honest John's Pizzeria Fairmount,4.4,28,42.0972082,-79.29393379999999,14701,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Little Caesars Pizza,3.2,158,43.233439999999995,-76.138016,13029,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pizza Plus,4.1,47,43.3322479,-75.74738599999999,13316,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Roberto's Pizza Cafe,4.0,247,40.7820761,-74.1836833,07109,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Domino's Pizza,2.4,457,40.6860967,-73.9164837,11221,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Slice Pizza,4.2,84,40.7520339,-73.9738048,10017,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tavolo Kitchen + Pizza,4.5,204,40.6740321,-73.50956219999999,11793,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Olivia's Trattoria & Artisan Pizza,4.6,115,40.3388365,-74.0404894,07739,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Romeo's Pizza,4.4,248,40.254081,-74.34062,07726,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Palumbo Restaurant & Pizza,4.3,228,40.4145113,-74.1421654,07733,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lupo Pizzeria West Long Branch,4.7,68,40.2943838,-74.0290024,07764,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Little Caesars Pizza,4.0,257,40.862083399999996,-73.8915863,10458,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cuginos,4.0,118,42.2664111,-74.9223882,13753,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zip's Wiseguys on Hertel,2.6,38,42.947534999999995,-78.8584963,14216,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
East End Pizza & Deli,3.8,105,43.1566542,-77.6011432,14604,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pazzo Ristorante and Wood Fired Pizzeria,4.4,212,40.9444561,-72.83986759999999,11792,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Villa Borghese II,4.6,218,40.375308,-74.426419,08828,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PizzaRoni Albany,3.6,217,42.6522522,-73.7675416,12210,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pizza Express,3.7,167,42.6765316,-73.8240167,12203,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Papa John's Pizza,3.6,53,39.911331,-75.05221999999999,08108,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
All About The Crust,4.2,277,39.8288678,-75.15032939999999,08096,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Milanese Pizza,4.3,75,40.034901399999995,-74.9685922,08075,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zesty Pizzeria,4.3,147,40.7836935,-73.9507587,10128,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
J&L Family Pizzeria,4.1,48,40.703710699999995,-73.7665516,11412,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pizza Mia,4.3,135,40.4903386,-74.4544976,08901,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pizza Margherita,4.4,104,41.6689381,-73.8396727,12603,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Simone's Pizza & Pasta,4.4,66,41.571683,-73.8334694,12533,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pizza Mia,4.5,138,41.477160399999995,-74.0432936,12553,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Domino's Pizza,2.1,398,40.898442599999996,-73.8548505,10470,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LaVilla,4.3,36,40.919365,-73.7665973,10801,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Martiniello's,4.3,138,40.7488907,-73.8709173,11372,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Leonardo’s Pizzeria & Restaurant,4.4,106,40.9289911,-73.7647702,10538,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sorelle’s Pizzeria Ristorante,4.2,66,40.908485399999996,-73.7793382,10801,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pontillo's Pizzeria Groton,4.4,38,42.5824576,-76.3683319,13073,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New York Pizzeria,4.0,128,43.7863715,-75.4918428,13367,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Reye's Pizza,4.4,175,40.174231,-74.0275041,07719,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
