name,street_address,zip_code,avg_rating,num_of_reviews,price,Monday_open,Monday_close,Tuesday_open,Tuesday_close,Wednesday_open,Wednesday_close,Thursday_open,Thursday_close,Friday_open,Friday_close,Saturday_open,Saturday_close,Sunday_open,Sunday_close,Delivery,Dine-in,Takeout,Good for kids,Casual,Dinner,Lunch
Domino's Pizza,399 Bloomfield Ave,07006,3.1,106.0,1.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,2.0,11.0,2.0,11.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
Vinni's Pizza,3 E Lecato Ave,08086,4.4,104.0,2.0,11.0,23.0,11.0,23.0,11.0,23.0,11.0,23.0,11.0,23.0,11.0,23.0,12.0,22.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
Domino's Pizza,1 Exchange St,14456,4.3,166.0,1.0,11.0,1.0,11.0,1.0,11.0,1.0,11.0,1.0,11.0,2.0,11.0,2.0,11.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
Antonella's Pizzeria & Restaurant,738 U.S. 9,12524,4.3,216.0,2.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,12.0,22.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Gianna's,8044 Co Rd 84,12413,3.7,38.0,2.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
Little Joe's III,30 NY-25A,11733,3.9,46.0,1.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,12.0,21.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
House of Pizza,139 Saratoga Ave #8,12803,4.0,58.0,1.0,11.0,21.0,11.0,21.0,11.0,21.0,11.0,21.0,11.0,21.0,11.0,21.0,11.0,21.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
Eden Seafood & Pizzeria,8530 N Main St,14057,4.4,165.0,1.0,11.0,21.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,23.0,11.0,22.0,12.0,21.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
Brothers Pizza & Italian Restaurant,455 NJ-23 #4,07461,3.7,104.0,1.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Louies Pizza,411 US-46,07838,4.0,77.0,2.0,9.0,23.0,9.0,23.0,9.0,23.0,9.0,23.0,9.0,23.0,9.0,23.0,9.0,23.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
Villa Pizza,4953 Stelton Rd,07080,4.2,176.0,1.0,10.0,21.0,10.0,21.0,10.0,21.0,10.0,21.0,10.0,21.0,10.0,21.0,12.0,21.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
Marina,76 NY-17M,10926,4.6,428.0,2.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,12.0,22.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
Domino's Pizza,329 Nottingham Rd,13210,3.6,270.0,1.0,10.0,1.0,10.0,1.0,10.0,1.0,10.0,3.0,10.0,3.0,10.0,3.0,10.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
Pizza Wings Steaks and Things,1105 Sunset Rd,08016,4.3,348.0,1.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,23.0,11.0,22.0,12.0,21.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
Pizza Villa,550 North Ave,07083,3.8,58.0,1.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,23.0,11.0,23.0,13.0,22.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Pizza Brothers of Martinsville,1982 Washington Valley Rd,08836,4.2,65.0,1.0,10.0,22.0,10.0,22.0,10.0,22.0,10.0,22.0,10.0,23.0,10.0,23.0,11.0,22.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Mamma Mia's Pizza,174 Lanza Ave,07026,4.6,128.0,1.0,10.0,22.0,10.0,22.0,10.0,22.0,10.0,22.0,10.0,22.0,10.0,22.0,12.0,21.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Jumbo's Pizza & Subs,495 Main Ave,07057,4.1,37.0,1.0,11.0,2.0,11.0,2.0,11.0,2.0,11.0,2.0,11.0,2.0,11.0,2.0,14.0,21.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Joey Pepperoni's Pizza,114 E Fordham Rd,10468,4.1,27.0,1.0,11.0,20.0,11.0,20.0,11.0,20.0,11.0,20.0,11.0,20.0,11.0,20.0,11.0,20.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
Tony's Pizza,4189 White Plains Rd,10466,4.1,156.0,2.0,6.0,23.0,6.0,23.0,6.0,23.0,6.0,23.0,6.0,23.0,6.0,23.0,6.0,22.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
Italian Delight,369 W Main St,12953,3.4,28.0,2.0,10.0,23.0,10.0,23.0,10.0,23.0,10.0,23.0,10.0,0.0,10.0,0.0,11.0,23.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
Vincenzo's of East Meadow,4121 495 Newbridge Rd,11554,4.5,37.0,1.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,12.0,21.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Marco's Pizza,2580 Pennington Rd,08534,4.0,98.0,1.0,10.0,21.0,10.0,21.0,10.0,21.0,10.0,21.0,10.0,21.0,10.0,21.0,10.0,21.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
Carbone's Pizza,1126 E Lovejoy St,14206,3.9,288.0,1.0,11.0,23.0,11.0,23.0,11.0,23.0,11.0,23.0,11.0,0.0,11.0,0.0,11.0,23.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
Tony Bella Pizza and Pasta House,584 Chews Landing Rd,08021,4.1,128.0,1.0,10.0,22.0,10.0,22.0,10.0,22.0,10.0,22.0,10.0,23.0,10.0,23.0,10.0,21.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Domino's Pizza,462 Newark St.,07030,3.7,108.0,1.0,10.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,10.0,1.0,10.0,1.0,22.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
Pie Time,303 Denise Rd,14612,4.1,68.0,1.0,14.0,21.0,14.0,21.0,11.0,21.0,11.0,21.0,11.0,21.0,11.0,21.0,11.0,21.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
Brother's Pizza,9 Willow Way,08016,4.2,78.0,1.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,23.0,11.0,23.0,11.0,22.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
McHugh's Pizza Galloway,178 S New York Rd,08205,4.5,107.0,1.0,11.0,21.0,11.0,21.0,11.0,21.0,11.0,21.0,11.0,21.0,11.0,21.0,11.0,21.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Morales Pizzeria Restaurant,53 W Main St,07603,4.4,48.0,1.0,12.0,19.0,10.0,22.0,10.0,22.0,10.0,22.0,10.0,22.0,10.0,22.0,12.0,19.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Pizzeli's,1354 Newbridge Rd,11710,4.0,58.0,2.0,7.0,21.0,7.0,21.0,7.0,21.0,7.0,21.0,7.0,21.0,7.0,21.0,7.0,21.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Pavone's Pizza & Eatery,5781 Bridge St,13057,4.3,438.0,1.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,23.0,11.0,23.0,12.0,21.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Philly Grill & Pizza,415 Egg Harbor Rd STE 6,08080,4.3,37.0,1.0,11.0,21.0,11.0,21.0,11.0,21.0,11.0,21.0,11.0,22.0,11.0,22.0,16.0,21.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Little Enrico's Pizzeria,191 Franklin Ave,11010,4.6,176.0,1.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,12.0,21.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Atlas Cafe,73 2nd Ave,10003,4.5,124.0,1.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Stewart's Shops,536 N Greenbush Rd,12144,4.1,28.0,1.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mangiano Pizza Restaurant & Catering,102 E Hanover Ave,07927,4.5,528.0,2.0,9.0,22.0,9.0,22.0,9.0,22.0,9.0,22.0,9.0,22.0,9.0,22.0,9.0,22.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Domino's Pizza,1636 NJ-38,08048,3.5,222.0,1.0,10.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,10.0,2.0,10.0,2.0,10.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
Stefano's Pizzeria,569 NJ-23,07444,4.0,258.0,2.0,10.0,22.0,10.0,22.0,10.0,22.0,10.0,22.0,10.0,22.0,10.0,22.0,12.0,21.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Carmen's Trattoria,907 Oak Tree Ave,07080,4.3,68.0,2.0,11.0,21.0,11.0,21.0,11.0,21.0,11.0,21.0,11.0,21.0,11.0,21.0,11.0,20.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Guida's Pizzeria Inc,964 Ridge Rd,14580,4.1,131.0,2.0,11.0,20.0,11.0,20.0,11.0,20.0,11.0,20.0,11.0,21.0,11.0,21.0,12.0,20.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
Little Caesars Pizza,3044 3rd Ave.,10451,3.7,48.0,1.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,23.0,11.0,23.0,12.0,22.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
Tony's Pizzeria,"Tonys pizza, 109-18 Jamaica Ave",11418,4.1,98.0,1.0,10.0,22.0,10.0,22.0,10.0,22.0,10.0,22.0,10.0,22.0,10.0,22.0,10.0,22.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Brandani's Pizza,200 Park Point Dr,14623,3.9,23.0,1.0,11.0,21.0,11.0,21.0,11.0,21.0,11.0,21.0,11.0,21.0,11.0,21.0,12.0,21.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
Nick's Pizza,7715 John F. Kennedy Blvd,07047,4.3,50.0,1.0,10.0,22.0,10.0,22.0,10.0,22.0,10.0,22.0,10.0,22.0,10.0,22.0,10.0,22.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Two Boots Grand Central,109 E 42nd St,10017,3.5,18.0,2.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
Roosters Halal Fried Chicken & Pizza,48-12 Broadway,11103,4.1,38.0,1.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
Princess Maria's Pizza,900 Union Ave,07735,4.5,100.0,1.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,12.0,21.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Pronto Pizza,444 Hurffville - Cross Keys Rd,08080,3.7,104.0,2.0,10.0,22.0,10.0,22.0,10.0,22.0,10.0,22.0,10.0,23.0,10.0,23.0,11.0,21.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
Bella Maria's Pizza,30 Water St,14063,3.4,136.0,1.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,23.0,11.0,23.0,11.0,22.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Bair's Pizza Inc,34 W Main St,14733,4.0,94.0,2.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Bella Italian Eatery Pizza & Deli,240 Main St,08620,4.6,125.0,2.0,11.0,21.0,11.0,21.0,11.0,21.0,11.0,21.0,11.0,21.0,11.0,21.0,11.0,21.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Varriales Pizza,400 Lacey Rd #6,08759,3.1,49.0,2.0,10.0,22.0,10.0,22.0,10.0,22.0,10.0,22.0,10.0,22.0,10.0,22.0,10.0,22.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Mr Crispy's Brick Oven Pizza,120 W Ramapo Rd,10923,4.1,245.0,1.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,12.0,21.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Tato's Pizza,8409 18th Ave #2910,11214,4.3,91.0,1.0,11.0,23.0,11.0,23.0,11.0,23.0,11.0,23.0,11.0,23.0,11.0,23.0,11.0,23.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
La Vecchia Sicilia Restaurant and Pizzeria,2118 Boardwalk,08260,3.8,74.0,2.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
Gino's Pizza of West Babylon,90 NY-109,11704,4.5,58.0,1.0,11.0,21.0,11.0,21.0,11.0,21.0,11.0,21.0,11.0,21.0,11.0,21.0,11.0,21.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Seasons Coal Fired Bistro,2200 Route 9 South,07731,4.4,408.0,2.0,12.0,21.0,12.0,21.0,12.0,21.0,12.0,21.0,11.0,22.0,11.0,22.0,12.0,21.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Schiano's Pizzeria on Park,360 Park Ave,14607,4.6,23.0,1.0,16.0,23.0,16.0,23.0,16.0,23.0,16.0,23.0,16.0,0.0,16.0,0.0,16.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
Enzo's Pizzeria & Restaurant,903 High St,07840,3.7,38.0,2.0,11.0,22.0,11.0,22.0,11.0,23.0,11.0,23.0,11.0,23.0,11.0,23.0,11.0,22.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
La Casa Pizza,1014 Fort Salonga Rd # 6,11768,4.3,98.0,2.0,11.0,21.0,11.0,21.0,11.0,21.0,11.0,21.0,11.0,22.0,11.0,22.0,11.0,21.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Pizzeria Forest Ave,731 Delafield Ave,10310,4.4,64.0,2.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
Fuentes Wood Fired Pizza & Italian Restaurant,400 NY-211,10940,4.3,53.0,1.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Pies Guys,609 S Main St,13212,4.1,227.0,1.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,23.0,12.0,23.0,12.0,21.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
Emporio,231 Mott St,10012,4.5,647.0,2.0,12.0,23.0,12.0,23.0,12.0,23.0,12.0,23.0,12.0,0.0,11.0,0.0,11.0,22.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Lenny's Pizza,44-08 Greenpoint Ave,11104,4.3,284.0,2.0,11.0,23.0,11.0,23.0,11.0,23.0,11.0,23.0,11.0,0.0,11.0,0.0,11.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
Domino's Pizza,683 Mt Prospect Ave,07104,3.2,258.0,1.0,10.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,10.0,1.0,10.0,1.0,10.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
Pizza Hut,"280 Route 211 East Suite 115, Box 11",10940,3.7,278.0,1.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,23.0,11.0,23.0,11.0,22.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
Blaze Pizza,1400 Willowbrook Mall,07470,4.8,2208.0,1.0,11.0,19.0,11.0,19.0,11.0,19.0,11.0,19.0,11.0,20.0,11.0,20.0,11.0,18.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
Poplar Pizza WNY,2912 William St,14227,4.0,73.0,1.0,16.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,23.0,16.0,23.0,16.0,22.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
Blue Moon Pizza,425 Beach Ave #25,08204,3.9,107.0,2.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,1.0,11.0,1.0,11.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
Family & Friends Restaurant,230 US-209,12771,4.6,68.0,2.0,8.0,18.0,8.0,18.0,8.0,18.0,8.0,20.0,7.0,20.0,8.0,18.0,8.0,17.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
All In One Pizza,302 Malden Rd,13211,3.9,38.0,1.0,11.0,21.0,11.0,21.0,11.0,21.0,11.0,21.0,11.0,22.0,11.0,22.0,11.0,21.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
Vaccaro Pizza Royale,6718 Fort Hamilton Pkwy,11219,3.3,54.0,2.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,23.0,11.0,23.0,11.0,22.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
SICILIAS PIZZA LLC,328 Shell Rd,08069,4.7,48.0,1.0,10.0,22.0,10.0,22.0,10.0,22.0,10.0,22.0,10.0,23.0,10.0,23.0,11.0,21.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Cafe Boccelli's,2823 N Jerusalem Rd,11554,4.3,63.0,2.0,11.0,20.0,11.0,20.0,11.0,20.0,11.0,20.0,11.0,21.0,11.0,21.0,12.0,20.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
D & D Pizza & Restaurant,130 Ocean Ave,08701,4.2,93.0,2.0,11.0,21.0,11.0,21.0,11.0,21.0,11.0,21.0,11.0,21.0,11.0,21.0,11.0,20.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Anthony's Pizza,65 Church St,07734,4.1,138.0,1.0,6.0,22.0,6.0,22.0,6.0,22.0,6.0,22.0,6.0,22.0,6.0,22.0,7.0,21.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Paulie Gee's,60 Greenpoint Ave,11222,4.6,1154.0,2.0,18.0,22.0,18.0,22.0,18.0,22.0,18.0,22.0,18.0,22.0,17.0,22.0,17.0,22.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
Domino's Pizza,699 Atlantic City Blvd,08721,3.8,166.0,1.0,10.0,1.0,10.0,1.0,10.0,1.0,10.0,1.0,10.0,2.0,10.0,2.0,10.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
Nino's NY Pizzeria,8889 S Seneca St,13166,4.0,204.0,1.0,11.0,21.0,11.0,21.0,11.0,21.0,11.0,21.0,11.0,22.0,11.0,22.0,12.0,20.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
Potsdam Little Italy,30 Market St,13676,3.9,207.0,1.0,16.0,21.0,11.0,21.0,11.0,21.0,11.0,21.0,11.0,21.0,11.0,21.0,16.0,21.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Nottingham's Pizza & Deli,2106 Nottingham Way,08619,3.7,48.0,1.0,10.0,22.0,10.0,22.0,10.0,22.0,10.0,22.0,10.0,22.0,10.0,22.0,11.0,21.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
Gemelli Pizzeria,752 North Ave,10801,4.2,224.0,2.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,12.0,22.0,12.0,21.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
El Farolito,6901 Bergenline Ave,07093,3.9,130.0,1.0,7.0,22.0,7.0,22.0,7.0,22.0,7.0,22.0,7.0,22.0,7.0,22.0,8.0,21.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Jim's Saloon,2677 Main St,14056,4.6,77.0,1.0,12.0,2.0,12.0,2.0,12.0,2.0,12.0,2.0,12.0,2.0,12.0,2.0,12.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
Little Caesars Pizza,127-9 Merrick Blvd,11434,3.5,18.0,1.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,23.0,11.0,22.0,11.0,21.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
Sonny's Pizza II,915 County Rd 517,07840,4.2,168.0,2.0,10.0,22.0,10.0,22.0,10.0,22.0,10.0,22.0,10.0,23.0,10.0,23.0,11.0,22.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
Fluffy's Cafe & Pizzeria,370 W 58th St,10019,4.4,1152.0,1.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
Dominick's Pizza Inc,1768 S Lincoln Ave,08361,4.2,207.0,1.0,11.0,21.0,11.0,21.0,11.0,21.0,11.0,21.0,11.0,22.0,11.0,22.0,12.0,20.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Pizza Barn,6011 US-11,12934,4.1,28.0,2.0,16.0,20.0,16.0,20.0,16.0,20.0,16.0,20.0,16.0,20.0,16.0,20.0,16.0,20.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
Primo Pizza,1282 Richmond Rd,10304,4.2,185.0,2.0,11.0,21.0,11.0,21.0,11.0,21.0,11.0,21.0,11.0,21.0,11.0,21.0,11.0,21.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
Prince St. Pizza,27 Prince St A,10012,4.6,4362.0,1.0,10.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,10.0,1.0,10.0,1.0,10.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
Pi Craft Pizza,100 Marketplace Dr,14623,4.6,1367.0,1.0,11.0,21.0,11.0,21.0,11.0,21.0,11.0,21.0,11.0,22.0,11.0,22.0,11.0,21.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
Pizza Corner,589 Anderson Ave,07010,4.2,108.0,1.0,11.0,23.0,11.0,23.0,11.0,23.0,11.0,23.0,11.0,23.0,11.0,23.0,12.0,22.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Johnny's Pizzeria,55 Parsippany Rd Suite 4,07981,4.6,145.0,1.0,11.0,21.0,11.0,21.0,11.0,21.0,11.0,21.0,11.0,21.0,11.0,21.0,14.0,20.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Amano Pizza,62 Freneau Ave,07747,4.7,57.0,2.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,23.0,11.0,23.0,11.0,21.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Daffies Pizza,26 North St,14423,4.1,178.0,1.0,15.0,21.0,9.0,22.0,9.0,22.0,9.0,22.0,9.0,22.0,9.0,22.0,10.0,21.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Cozzi Pizza,584 Broadway,11206,4.3,96.0,2.0,10.0,22.0,10.0,22.0,10.0,22.0,10.0,22.0,10.0,23.0,10.0,23.0,11.0,22.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
Crown Fried Chicken & Pizza,547 E 1st Ave,07203,3.6,84.0,1.0,12.0,21.0,12.0,21.0,12.0,21.0,12.0,21.0,12.0,21.0,12.0,21.0,12.0,21.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Lucy's Pizza,26 S Highland Ave a,10562,4.3,188.0,1.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,12.0,22.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Lock City Pizza,379 Davison Rd,14094,4.2,228.0,2.0,16.0,22.0,16.0,22.0,16.0,22.0,16.0,22.0,16.0,0.0,16.0,0.0,16.0,22.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
Zachs Pizza,559 NY-6N,10541,4.3,93.0,2.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Pizza Hut,1928 US-20,13165,2.6,17.0,1.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,23.0,11.0,23.0,11.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Dominick's Pizza & Pasta,308 35th St,11757,4.5,102.0,1.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,23.0,11.0,23.0,12.0,22.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Domino's Pizza,185 Market St,13676,3.7,65.0,1.0,11.0,1.0,11.0,1.0,11.0,1.0,11.0,2.0,11.0,3.0,11.0,3.0,11.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
Pizza Time Happy Time,106 Hope Ave,07055,4.3,93.0,2.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,23.0,11.0,23.0,11.0,22.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
Gigante's,3576 Long Beach Rd,11572,4.4,117.0,1.0,11.0,21.0,11.0,21.0,11.0,21.0,11.0,21.0,11.0,21.0,11.0,21.0,11.0,21.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Luciano Pizza,1005 Morris Park Ave # A,10462,4.7,136.0,1.0,10.0,22.0,10.0,22.0,10.0,22.0,10.0,22.0,10.0,22.0,10.0,22.0,10.0,22.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
Little Italy Pizzeria & Deli,180 Varick St,10014,4.4,58.0,1.0,6.0,20.0,6.0,20.0,6.0,20.0,6.0,20.0,6.0,20.0,6.0,20.0,6.0,20.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
Little Bites and More,463 Troy Schenectady Rd,12110,4.3,106.0,1.0,16.0,22.0,16.0,22.0,16.0,22.0,16.0,22.0,16.0,23.0,11.0,23.0,16.0,22.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Mr. Dino's,119 Watchung Ave,07043,4.5,197.0,1.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Primavera Pizzeria,38 Lake Rd,10920,4.5,128.0,1.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,12.0,21.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Little Cucina Pizzeria of South Merrick,1848 Merrick Rd,11566,4.5,128.0,1.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,22.0,11.0,23.0,11.0,23.0,11.0,22.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
